Table,Col/Measure,Report Name,Page Name,Selection Pane Name,QueryRefType,Data Element Count
Sales,Продажі по с/в без ПДВ (ост 30 днів,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Аналіз залишків по регіонах',Y2,1
Sales,Продажі по с/в без ПДВ (ост 30 днів,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Обертовість залишків по регіонах',Rows,1
Sales,Продажі по с/в без ПДВ (ост 30 днів,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Обертовість залишків по регіонах',Values,1
Sales,Продажі по с/в без ПДВ (ост 30 днів,Залишки та закупки (по брендах).pbix,Обертовість залишків по брендах,'Обертовість залишків по контрактах',Values,1
SalesDet,% виконання плану продажу,Залишки та закупки (по брендах).pbix,Аналіз закупок,'Закупки помісячно',Tooltips,1
SalesDet,% виконання плану продажу,Залишки та закупки (по брендах).pbix,"Повтор розділу ""Залишки по номенклатурі""",'Обертовість залишків по контрактах',Values,1
SalesDet,% виконання плану продажу на основі прогнозу місяця,Залишки та закупки (по брендах).pbix,"Повтор розділу ""Залишки по номенклатурі""",'Обертовість залишків по контрактах',Values,1
SalesDet,count,Залишки та закупки (по брендах).pbix,Обертовість залишків по брендах,'Обертовість залишків по контрактах',Filter,1
SalesDet,count,Залишки та закупки (по брендах).pbix,Обертовість залишків по брендах,'Обертовість залишків по контрактах',Values,1
SalesDet,count,Залишки та закупки (по брендах).pbix,Залишки по категоріях,'Залишки по категоріях товарів',Rows,1
SalesDet,count,Залишки та закупки (по брендах).pbix,Залишки по категоріях,'Залишки по категоріях товарів',Values,1
SalesDet,Прогноз продажу в поточному місяці,Залишки та закупки (по брендах).pbix,"Повтор розділу ""Залишки по номенклатурі""",'Обертовість залишків по контрактах',Values,1
SalesDet,Сума продаж (з ПДВ,Залишки та закупки (по брендах).pbix,"Повтор розділу ""Залишки по номенклатурі""",'Обертовість залишків по контрактах',Values,1
Stocks,count,Залишки та закупки (по брендах).pbix,Обертовість залишків по брендах,'Обертовість залишків по контрактах',Values,1
Stocks,count,Залишки та закупки (по брендах).pbix,Залишки по категоріях,'Залишки по категоріях товарів',Rows,1
Stocks,count,Залишки та закупки (по брендах).pbix,Залишки по категоріях,'Залишки по категоріях товарів',Values,1
Stocks,Date,Залишки та закупки (по брендах).pbix,Залишки по брендах,8625d85083235d998a60,Values,1
Stocks,Date,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Залишки на поч. місяця',Filter90435d187e0c03a3214b,1
Stocks,Date,Залишки та закупки (по брендах).pbix,Залишки по регіонах,fa7bcdf984a018129308,Values,1
Stocks,Date,Залишки та закупки (по брендах).pbix,Обертовість залишків по брендах,'Дата залишку',Values,1
Stocks,Date,Залишки та закупки (по брендах).pbix,Залишки по категоріях,131ddc36c5709a2a7c08,Values,1
Stocks,Date,Залишки та закупки (по брендах).pbix,"Повтор розділу ""Залишки по номенклатурі""",'Залишки на дату',Filter295e20b48189d0499588,1
Stocks,Date,Залишки та закупки (по брендах).pbix,"Повтор розділу ""Залишки по номенклатурі""",'Залишки на дату',Filterf92493d22b404d007620,1
Stocks,Date,Залишки та закупки (по брендах).pbix,"Повтор розділу ""Залишки по номенклатурі""",'Залишки на дату',Values,1
Stocks,Залишки на кін періоду,Залишки та закупки (по брендах).pbix,Залишки в періоді,'Залишки контракт (помісячно)',Values,1
Stocks,Залишки на кін періоду,Залишки та закупки (по брендах).pbix,Залишки в періоді,'Залишки регіон (помісячно)',Values,1
Stocks,Залишки на поч періоду,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Залишки на поч. місяця',Rows,1
Stocks,Залишки на поч періоду,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Залишки на поч. місяця',Values,1
Stocks,Залишки на поч періоду,Залишки та закупки (по брендах).pbix,"Повтор розділу ""Залишки по номенклатурі""",'Обертовість залишків по контрактах',Values,1
Stocks,Кількість SKU,Залишки та закупки (по брендах).pbix,Залишки в періоді,'Залишки контракт (помісячно)',Values,1
Stocks,Кількість SKU,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Залишки на поч. місяця',Rows,1
Stocks,Кількість SKU,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Залишки на поч. місяця',Values,1
Stocks,Кількість SKU,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Обертовість залишків по контрактах',Rows,1
Stocks,Кількість SKU,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Обертовість залишків по контрактах',Values,1
Stocks,Кількість SKU,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Обертовість залишків по регіонах',Rows,1
Stocks,Кількість SKU,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Обертовість залишків по регіонах',Values,1
Stocks,Кількість SKU,Залишки та закупки (по брендах).pbix,Залишки по категоріях,'Залишки по категоріях товарів',Rows,1
Stocks,Кількість SKU,Залишки та закупки (по брендах).pbix,Залишки по категоріях,'Залишки по категоріях товарів',Values,1
Stocks,Кількість SKU,Залишки та закупки (по брендах).pbix,Залишки поденно,'Поденна динаміка залишків по регіонах',Rows,1
Stocks,Кількість SKU,Залишки та закупки (по брендах).pbix,Залишки поденно,'Поденна динаміка залишків по регіонах',Values,1
Stocks,К-ть залишків,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Обертовість залишків по контрактах',Rows,1
Stocks,К-ть залишків,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Обертовість залишків по контрактах',Values,1
Stocks,К-ть залишків,Залишки та закупки (по брендах).pbix,Залишки поденно,'Поденна динаміка залишків по регіонах',Rows,1
Stocks,К-ть залишків,Залишки та закупки (по брендах).pbix,Залишки поденно,'Поденна динаміка залишків по регіонах',Values,1
Stocks,Обертовість залишків (дні,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Обертовість залишків по контрактах',Rows,1
Stocks,Обертовість залишків (дні,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Обертовість залишків по контрактах',Values,1
Stocks,Обертовість залишків (дні,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Обертовість залишків по регіонах',Rows,1
Stocks,Обертовість залишків (дні,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Обертовість залишків по регіонах',Values,1
Stocks,Обертовість залишків (дні,Залишки та закупки (по брендах).pbix,Обертовість залишків по брендах,'Обертовість залишків по контрактах',Values,1
Stocks,Обертовість залишків (дні,Залишки та закупки (по брендах).pbix,Залишки по категоріях,'Залишки по категоріях товарів',Rows,1
Stocks,Обертовість залишків (дні,Залишки та закупки (по брендах).pbix,Залишки по категоріях,'Залишки по категоріях товарів',Values,1
Stocks,Обертовість залишків (дні,Залишки та закупки (по брендах).pbix,"Повтор розділу ""Залишки по номенклатурі""",'Обертовість залишків по контрактах',Values,1
Stocks,Обертовість залишків кін. періоду (дні,Залишки та закупки (по брендах).pbix,Залишки в періоді,'Залишки контракт (помісячно)',Values,1
Stocks,Обертовість залишків кін. періоду (дні,Залишки та закупки (по брендах).pbix,Залишки в періоді,'Залишки регіон (помісячно)',Values,1
Stocks,Середньоденна сума залишків,Залишки та закупки (по брендах).pbix,Залишки в періоді,a7bfab7e510fcba905f9,Values,1
Stocks,Середньоденна сума залишків,Залишки та закупки (по брендах).pbix,Залишки по брендах,a7bfab7e510fcba905f9,Values,1
Stocks,Середньоденна сума залишків,Залишки та закупки (по брендах).pbix,Залишки по регіонах,48c8567d782e479e1bf9,Values,1
Stocks,Середньоденна сума залишків,Залишки та закупки (по брендах).pbix,Обертовість залишків по брендах,11654dc4ada257ff532f,Values,1
Stocks,Середньоденна сума залишків,Залишки та закупки (по брендах).pbix,Залишки по категоріях,11654dc4ada257ff532f,Values,1
Stocks,Середньоденна сума залишків,Залишки та закупки (по брендах).pbix,Залишки поденно,48c8567d782e479e1bf9,Values,1
Stocks,Сума залишків (грн без ПДВ,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Аналіз залишків по товару',Y,1
Stocks,Сума залишків (грн без ПДВ,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Обертовість залишків по контрактах',Rows,1
Stocks,Сума залишків (грн без ПДВ,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Обертовість залишків по контрактах',Values,1
Stocks,Сума залишків (грн без ПДВ,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Аналіз залишків по регіонах',Category,1
Stocks,Сума залишків (грн без ПДВ,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Аналіз залишків по регіонах',Y,1
Stocks,Сума залишків (грн без ПДВ,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Аналіз залишків по регіонах',Y2,1
Stocks,Сума залишків (грн без ПДВ,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Аналіз залишків по складах',Y,1
Stocks,Сума залишків (грн без ПДВ,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Обертовість залишків по регіонах',Rows,1
Stocks,Сума залишків (грн без ПДВ,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Обертовість залишків по регіонах',Values,1
Stocks,Сума залишків (грн без ПДВ,Залишки та закупки (по брендах).pbix,Обертовість залишків по брендах,'Обертовість залишків по контрактах',Values,1
Stocks,Сума залишків (грн без ПДВ,Залишки та закупки (по брендах).pbix,Залишки по категоріях,'Залишки по категоріях товарів',Rows,1
Stocks,Сума залишків (грн без ПДВ,Залишки та закупки (по брендах).pbix,Залишки по категоріях,'Залишки по категоріях товарів',Values,1
Stocks,Сума залишків (грн без ПДВ,Залишки та закупки (по брендах).pbix,"Повтор розділу ""Залишки по номенклатурі""",'Обертовість залишків по контрактах',Values,1
Stocks,Сума залишків (грн з ПДВ,Залишки та закупки (по брендах).pbix,Залишки поденно,'Поденна динаміка залишків по регіонах',Rows,1
Stocks,Сума залишків (грн з ПДВ,Залишки та закупки (по брендах).pbix,Залишки поденно,'Поденна динаміка залишків по регіонах',Values,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки в періоді,5ed9c64371e766190240,Values,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки в періоді,'Залишки регіон (помісячно)',Columns,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки в періоді,'Залишки регіон (помісячно)',Filter,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки в періоді,'Залишки регіон (помісячно)',Rows,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки в періоді,'Залишки регіон (помісячно)',Values,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки по брендах,5ed9c64371e766190240,Values,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Залишки на поч. місяця',Filterf5745cd68d700a0dd05a,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Залишки на поч. місяця',Rows,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Обертовість залишків по контрактах',Rows,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки по регіонах,188d4fe933016e384904,Values,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Аналіз залишків по регіонах',Category,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Обертовість залишків по регіонах',Rows,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Обертовість залишків по брендах,5ed9c64371e766190240,Values,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки по категоріях,5ed9c64371e766190240,Values,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Аналіз закупок,9ad30261bd959809ae39,Values,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Аналіз закупок,'Аналіз виконання плану закупок по регіонах',Category,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Аналіз закупок,'Аналіз виконання плану закупок по регіонах',Filter,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Аналіз закупок,'Виконання планів закупки',Rows,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки поденно,188d4fe933016e384904,Values,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,Залишки поденно,'Поденна динаміка залишків по регіонах',Rows,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,"Повтор розділу ""Залишки по номенклатурі""",5ed9c64371e766190240,Values,1
Teritories,Підрозділи,Залишки та закупки (по брендах).pbix,"Повтор розділу ""Залишки по номенклатурі""",'Обертовість залишків по контрактах',Values,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Залишки в періоді,8954880e509511d933bc,Filter4804c2e4bde0901fc391,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Залишки в періоді,8954880e509511d933bc,Values,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Залишки по брендах,8ab3c58e9ababc800771,Filter4804c2e4bde0901fc391,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Залишки по брендах,8ab3c58e9ababc800771,Values,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Залишки на поч. місяця',Filter7031724dc30acc4729d2,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Залишки на поч. місяця',Rows,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Залишки по брендах,'Обертовість залишків по контрактах',Rows,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Залишки по регіонах,4b3a1df004584606170b,Filter4804c2e4bde0901fc391,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Залишки по регіонах,4b3a1df004584606170b,Values,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Аналіз залишків по складах',Category,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Залишки по регіонах,'Аналіз залишків по складах',Y,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Обертовість залишків по брендах,7415a5ef145f696e90cc,Filter4804c2e4bde0901fc391,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Обертовість залишків по брендах,7415a5ef145f696e90cc,Values,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Залишки по категоріях,7415a5ef145f696e90cc,Filter4804c2e4bde0901fc391,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Залишки по категоріях,7415a5ef145f696e90cc,Values,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Аналіз закупок,7993835a877dfd114331,Filter4804c2e4bde0901fc391,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Аналіз закупок,7993835a877dfd114331,Values,1
Warehouses,Склади,Залишки та закупки (по брендах).pbix,Залишки поденно,e67caa3300c2e605a8e1,Filter4804c2e4bde0901fc391,1
