Table,Col/Measure,Report Name,Page Name,Selection Pane Name,QueryRefType,Data Element Count
,,August Storck Kg.pbix,STORCK,"'Продажі за поточний місяць, грн з ПДВ'",Filter48b10708227bbb907b3f,1
Brands,Name,August Storck Kg.pbix,Виконання операційного плану по Бізнесах,7b40304ea471b0808502,Rows,1
Brands,Name,August Storck Kg.pbix,Виконання операційного плану по Бізнесах,f36a2d6a875d048be92b,Rows,1
Brands,Name,August Storck Kg.pbix,денний фуд,52904fb085337485ff23,Columns,1
Brands,Name,August Storck Kg.pbix,денний фуд,52904fb085337485ff23,Rows,1
BUs,BU,August Storck Kg.pbix,Виконання операційного плану по Бізнесах,bddc52be7cd207b5367a,Category,1
BUs,BU,August Storck Kg.pbix,Виконання операційного плану по Бізнесах,c7752831162dd5e7021d,Rows,1
BUs,BU,August Storck Kg.pbix,"Повтор розділу ""денний фуд""",7e2ad8a16821464a0259,Rows,1
BUs,BU,August Storck Kg.pbix,регіон,bddc52be7cd207b5367a,Category,1
Contractors,Name,August Storck Kg.pbix,контракт,"'Продажі по ТОП-клієнтах (факт), тис'",Columns,1
Contractors,Name,August Storck Kg.pbix,контракт,"'Продажі по ТОП-клієнтах (факт), тис'",Rows,1
Contractors,Name,August Storck Kg.pbix,контракт,"'Продажі по ТОП-клієнтах (факт), тис'",Values,1
Contractors,Name,August Storck Kg.pbix,регіон,"'Аналіз продажу по клієнтах (факт), тис'",Category,1
Contractors,Name,August Storck Kg.pbix,продажі,022f744ecea66fad1d09,Rows,1
Contractors,Name,August Storck Kg.pbix,STORCK,80290b2368f6dbb3218d,Rows,1
Contractors,Parent,August Storck Kg.pbix,контракт,37cf5b85e752dce44e23,Filter,1
Contractors,Parent,August Storck Kg.pbix,контракт,37cf5b85e752dce44e23,Values,1
Contractors,Parent,August Storck Kg.pbix,регіон,37cf5b85e752dce44e23,Filter,1
Contractors,Parent,August Storck Kg.pbix,регіон,37cf5b85e752dce44e23,Values,1
DeliveryAddresses,Name,August Storck Kg.pbix,продажі,022f744ecea66fad1d09,Rows,1
DeliveryAddresses,Name,August Storck Kg.pbix,STORCK,80290b2368f6dbb3218d,Rows,1
DimDates,DateNormal,August Storck Kg.pbix,денний фуд,52904fb085337485ff23,Columns,1
DimDates,DateNormal,August Storck Kg.pbix,денний фуд,b11c730748f014ede3fd,Columns,1
DimDates,DateNormal,August Storck Kg.pbix,"Повтор розділу ""денний фуд""",74c7f01ecafb12f6bf77,Columns,1
DimDates,DateNormal,August Storck Kg.pbix,"Повтор розділу ""денний фуд""",74c7f01ecafb12f6bf77,Rows,1
DimDates,DateNormal,August Storck Kg.pbix,"Повтор розділу ""денний фуд""",7e2ad8a16821464a0259,Columns,1
DimDates,DateNormal,August Storck Kg.pbix,"Повтор розділу ""денний фуд""",7e2ad8a16821464a0259,Rows,1
DimDates,DateNormal,August Storck Kg.pbix,Продажі історія,4a5a5ed7b1ead7037d4c,Filter2c14a81302097ea55e49,1
DimDates,DateNormal,August Storck Kg.pbix,Залишки,45839e66e3850e4c3980,Filter,1
DimDates,DateNormal,August Storck Kg.pbix,Залишки,45839e66e3850e4c3980,Values,1
DimDates,DateNormal,August Storck Kg.pbix,"Повтор розділу ""Продажі історія""",4a5a5ed7b1ead7037d4c,Filter2c14a81302097ea55e49,1
DimDates,DateNormal,August Storck Kg.pbix,STORCK,daf89be63684ea1516e2,Filter97e12f5d88399a106a20,1
DimDates,DayShortName,August Storck Kg.pbix,"Повтор розділу ""денний фуд""",74c7f01ecafb12f6bf77,Filter,1
DimDates,DayShortName,August Storck Kg.pbix,"Повтор розділу ""денний фуд""",7e2ad8a16821464a0259,Filter,1
DimDates,MonthName,August Storck Kg.pbix,Виконання операційного плану по Бізнесах,10119f8d600dddda5c4e,Category,1
DimDates,MonthName,August Storck Kg.pbix,денний фуд,10119f8d600dddda5c4e,Category,1
DimDates,MonthName,August Storck Kg.pbix,"Повтор розділу ""денний фуд""",10119f8d600dddda5c4e,Category,1
DimDates,MonthName,August Storck Kg.pbix,контракт,10119f8d600dddda5c4e,Category,1
DimDates,MonthName,August Storck Kg.pbix,контракт,'Історія виконання плану продажу по контракту (факт)',Columns,1
DimDates,MonthName,August Storck Kg.pbix,контракт,'Історія виконання плану продажу по контракту (факт)',Values,1
DimDates,MonthName,August Storck Kg.pbix,контракт,"'Продажі по ТОП-клієнтах (факт), тис'",Columns,1
DimDates,MonthName,August Storck Kg.pbix,контракт,"'Продажі по ТОП-клієнтах (факт), тис'",Values,1
DimDates,MonthName,August Storck Kg.pbix,регіон,10119f8d600dddda5c4e,Category,1
DimDates,MonthName,August Storck Kg.pbix,регіон,'Історія виконання плану продажу по контракту (факт)',Columns,1
DimDates,MonthName,August Storck Kg.pbix,регіон,'Історія виконання плану продажу по контракту (факт)',Values,1
DimDates,MonthName,August Storck Kg.pbix,Продажі історія,c3d37272037da7e04180,Rows,1
DimDates,MonthName,August Storck Kg.pbix,Продажі історія,e3e5f01a835e8201a8dd,Category,1
DimDates,MonthName,August Storck Kg.pbix,Продажі історія,"'Сума продаж, тис. грн по періодах'",Category,1
DimDates,MonthName,August Storck Kg.pbix,продажі,10119f8d600dddda5c4e,Category,1
DimDates,MonthName,August Storck Kg.pbix,"Повтор розділу ""Продажі історія""",c3d37272037da7e04180,Rows,1
DimDates,MonthName,August Storck Kg.pbix,"Повтор розділу ""Продажі історія""",e3e5f01a835e8201a8dd,Category,1
DimDates,MonthName,August Storck Kg.pbix,STORCK,129ef33ab19486dae264,Category,1
DimDates,Quarter,August Storck Kg.pbix,контракт,73c73e955a480c109b67,Values,1
DimDates,Quarter,August Storck Kg.pbix,регіон,73c73e955a480c109b67,Values,1
DimDates,WorkDays,August Storck Kg.pbix,Виконання операційного плану по Бізнесах,'Робочих днів в періоді',Values,1
DimDates,WorkDays,August Storck Kg.pbix,денний фуд,'Робочих днів в періоді',Values,1
DimDates,WorkDays,August Storck Kg.pbix,"Повтор розділу ""денний фуд""",'Робочих днів в періоді',Values,1
DimDates,YearNumber,August Storck Kg.pbix,Виконання операційного плану по Бізнесах,617daf469a9ed9a8b76f,Category,1
DimDates,YearNumber,August Storck Kg.pbix,денний фуд,617daf469a9ed9a8b76f,Category,1
DimDates,YearNumber,August Storck Kg.pbix,"Повтор розділу ""денний фуд""",617daf469a9ed9a8b76f,Category,1
DimDates,YearNumber,August Storck Kg.pbix,контракт,617daf469a9ed9a8b76f,Values,1
DimDates,YearNumber,August Storck Kg.pbix,контракт,'Історія виконання плану продажу по контракту (факт)',Columns,1
DimDates,YearNumber,August Storck Kg.pbix,контракт,'Історія виконання плану продажу по контракту (факт)',Values,1
DimDates,YearNumber,August Storck Kg.pbix,контракт,"'Продажі по ТОП-клієнтах (факт), тис'",Columns,1
DimDates,YearNumber,August Storck Kg.pbix,контракт,"'Продажі по ТОП-клієнтах (факт), тис'",Values,1
DimDates,YearNumber,August Storck Kg.pbix,регіон,617daf469a9ed9a8b76f,Values,1
DimDates,YearNumber,August Storck Kg.pbix,регіон,'Історія виконання плану продажу по контракту (факт)',Columns,1
DimDates,YearNumber,August Storck Kg.pbix,регіон,'Історія виконання плану продажу по контракту (факт)',Values,1
DimDates,YearNumber,August Storck Kg.pbix,Продажі історія,4a5a5ed7b1ead7037d4c,Category,1
DimDates,YearNumber,August Storck Kg.pbix,Продажі історія,c3d37272037da7e04180,Columns,1
DimDates,YearNumber,August Storck Kg.pbix,Продажі історія,c3d37272037da7e04180,Rows,1
DimDates,YearNumber,August Storck Kg.pbix,Продажі історія,c3d37272037da7e04180,Values,1
DimDates,YearNumber,August Storck Kg.pbix,Продажі історія,'Бренди (по спаданню суми продаж(тис.грн))',Category,1
DimDates,YearNumber,August Storck Kg.pbix,Продажі історія,'Бренди (по спаданню суми продаж(тис.грн))',Series,1
DimDates,YearNumber,August Storck Kg.pbix,Продажі історія,'Бренди (по спаданню суми продаж(тис.грн))',Y,1
DimDates,YearNumber,August Storck Kg.pbix,Продажі історія,'Постачальники (по спаданню суми продаж(тис.грн))',Category,1
DimDates,YearNumber,August Storck Kg.pbix,Продажі історія,'Постачальники (по спаданню суми продаж(тис.грн))',Series,1
DimDates,YearNumber,August Storck Kg.pbix,Продажі історія,'Регіони (по спаданню суми продаж(тис.грн))',Category,1
DimDates,YearNumber,August Storck Kg.pbix,Продажі історія,'Регіони (по спаданню суми продаж(тис.грн))',Series,1
DimDates,YearNumber,August Storck Kg.pbix,Продажі історія,'Регіони (по спаданню суми продаж(тис.грн))',Y,1
DimDates,YearNumber,August Storck Kg.pbix,Продажі історія,"'Сума продаж, тис. грн по періодах'",Category,1
DimDates,YearNumber,August Storck Kg.pbix,Продажі історія,"'Сума продаж, тис. грн по періодах'",Series,1
DimDates,YearNumber,August Storck Kg.pbix,продажі,617daf469a9ed9a8b76f,Category,1
DimDates,YearNumber,August Storck Kg.pbix,"Повтор розділу ""Продажі історія""",4a5a5ed7b1ead7037d4c,Category,1
DimDates,YearNumber,August Storck Kg.pbix,"Повтор розділу ""Продажі історія""",c3d37272037da7e04180,Columns,1
