Table,Col/Measure,Report Name,Page Name,Selection Pane Name,QueryRefType,Data Element Count
DimDates,DateNormal,Анкета.pbix,Виконання планів продажу Mars,617daf469a9ed9a8b76f,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Анкета.pbix,Продажі в кг,617daf469a9ed9a8b76f,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Анкета.pbix,АКБ,617daf469a9ed9a8b76f,Filter97e12f5d88399a106a20,1
DimDates,MarsPeriod,Анкета.pbix,Виконання планів продажу Mars,10119f8d600dddda5c4e,Category,1
DimDates,MarsPeriod,Анкета.pbix,Продажі в кг,10119f8d600dddda5c4e,Category,1
DimDates,MarsPeriod,Анкета.pbix,АКБ,10119f8d600dddda5c4e,Category,1
DimDates,MarsPeriodYear,Анкета.pbix,Виконання планів продажу Mars,617daf469a9ed9a8b76f,Category,1
DimDates,MarsPeriodYear,Анкета.pbix,Продажі в кг,617daf469a9ed9a8b76f,Category,1
DimDates,MarsPeriodYear,Анкета.pbix,АКБ,617daf469a9ed9a8b76f,Category,1
DimDates,WorkDays,Анкета.pbix,Виконання планів продажу Mars,'Робочих днів в періоді',Values,1
GroupProducts,Name,Анкета.pbix,Виконання планів продажу Mars,0021eacc0d223e7470c9,Columns,1
GroupProducts,Name,Анкета.pbix,Виконання планів продажу Mars,0021eacc0d223e7470c9,Rows,1
GroupProducts,Name,Анкета.pbix,Виконання планів продажу Mars,0021eacc0d223e7470c9,Values,1
GroupProducts,Name,Анкета.pbix,Виконання планів продажу Mars,0add55179ee0901ba308,Category,1
GroupProducts,Name,Анкета.pbix,Виконання планів продажу Mars,cd629293083c4a5d6b2e,Rows,1
GroupProducts,Name,Анкета.pbix,Продажі в кг,0021eacc0d223e7470c9,Columns,1
GroupProducts,Name,Анкета.pbix,Продажі в кг,0021eacc0d223e7470c9,Rows,1
GroupProducts,Name,Анкета.pbix,Продажі в кг,0021eacc0d223e7470c9,Values,1
GroupProducts,Name,Анкета.pbix,Продажі в кг,0add55179ee0901ba308,Category,1
GroupProducts,Name,Анкета.pbix,Продажі в кг,524e79d0aad2c244a375,Rows,1
GroupProducts,Name,Анкета.pbix,Продажі в кг,cd629293083c4a5d6b2e,Category,1
GroupProducts,Name,Анкета.pbix,Продажі в кг,'Mars_CHOCO',Filterbdad957c2bc218063a8d,1
GroupProducts,Name,Анкета.pbix,Продажі в кг,'Mars_GUM',Filter42968af4b975d116b965,1
GroupProducts,Name,Анкета.pbix,Продажі в кг,'Mars_Pet Care',Filtera58e96430626a6e2281b,1
GroupProducts,Name,Анкета.pbix,АКБ,0021eacc0d223e7470c9,Columns,1
GroupProducts,Name,Анкета.pbix,АКБ,0021eacc0d223e7470c9,Rows,1
GroupProducts,Name,Анкета.pbix,АКБ,0021eacc0d223e7470c9,Values,1
GroupProducts,Name,Анкета.pbix,АКБ,03b7997568a0105e89b2,Columns,1
GroupProducts,Name,Анкета.pbix,АКБ,03b7997568a0105e89b2,Rows,1
GroupProducts,Name,Анкета.pbix,АКБ,03b7997568a0105e89b2,Values,1
GroupProducts,Name,Анкета.pbix,АКБ,0add55179ee0901ba308,Category,1
GroupProducts,Name,Анкета.pbix,АКБ,524e79d0aad2c244a375,Rows,1
GroupProducts,Name,Анкета.pbix,АКБ,cd629293083c4a5d6b2e,Category,1
GroupProducts,Name,Анкета.pbix,АКБ,'Mars_CHOCO',Filterbdad957c2bc218063a8d,1
GroupProducts,Name,Анкета.pbix,АКБ,'Mars_GUM',Filter42968af4b975d116b965,1
GroupProducts,Name,Анкета.pbix,АКБ,'Mars_Pet Care',Filtera58e96430626a6e2281b,1
Operational_Planning,PlanSum,Анкета.pbix,Продажі в кг,0add55179ee0901ba308,Category,1
Operational_Planning,PlanSum,Анкета.pbix,Продажі в кг,0add55179ee0901ba308,Values,1
Operational_Planning,PlanSum,Анкета.pbix,Продажі в кг,5a269e62d43010103159,Values,1
Operational_Planning,PlanSum,Анкета.pbix,АКБ,0add55179ee0901ba308,Category,1
Operational_Planning,PlanSum,Анкета.pbix,АКБ,0add55179ee0901ba308,Values,1
Operational_Planning,PlanSum,Анкета.pbix,АКБ,5a269e62d43010103159,Values,1
Operational_Planning,Виконання операційного плану продаж Mars,Анкета.pbix,Виконання планів продажу Mars,0021eacc0d223e7470c9,Rows,1
Operational_Planning,Виконання операційного плану продаж Mars,Анкета.pbix,Виконання планів продажу Mars,0021eacc0d223e7470c9,Values,1
Operational_Planning,Виконання операційного плану продаж Mars,Анкета.pbix,Виконання планів продажу Mars,cd629293083c4a5d6b2e,Rows,1
Operational_Planning,Виконання операційного плану продаж Mars,Анкета.pbix,Виконання планів продажу Mars,cd629293083c4a5d6b2e,Values,1
Operational_Planning,Виконання операційного плану продаж Mars,Анкета.pbix,Виконання планів продажу Mars,f36a2d6a875d048be92b,Rows,1
Operational_Planning,Виконання операційного плану продаж Mars,Анкета.pbix,Виконання планів продажу Mars,f36a2d6a875d048be92b,Values,1
Operational_Planning,Операціний план Mars,Анкета.pbix,Виконання планів продажу Mars,0021eacc0d223e7470c9,Rows,1
Operational_Planning,Операціний план Mars,Анкета.pbix,Виконання планів продажу Mars,0021eacc0d223e7470c9,Values,1
Operational_Planning,Операціний план Mars,Анкета.pbix,Виконання планів продажу Mars,cd629293083c4a5d6b2e,Rows,1
Operational_Planning,Операціний план Mars,Анкета.pbix,Виконання планів продажу Mars,cd629293083c4a5d6b2e,Values,1
Operational_Planning,Операціний план Mars,Анкета.pbix,Виконання планів продажу Mars,f36a2d6a875d048be92b,Rows,1
Operational_Planning,Операціний план Mars,Анкета.pbix,Виконання планів продажу Mars,f36a2d6a875d048be92b,Values,1
Operational_Planning,Темп на кінець періоду Mars,Анкета.pbix,Виконання планів продажу Mars,0021eacc0d223e7470c9,Rows,1
Operational_Planning,Темп на кінець періоду Mars,Анкета.pbix,Виконання планів продажу Mars,0021eacc0d223e7470c9,Values,1
Operational_Planning,Темп на кінець періоду Mars,Анкета.pbix,Виконання планів продажу Mars,cd629293083c4a5d6b2e,Rows,1
Operational_Planning,Темп на кінець періоду Mars,Анкета.pbix,Виконання планів продажу Mars,cd629293083c4a5d6b2e,Values,1
Operational_Planning,Темп на кінець періоду Mars,Анкета.pbix,Виконання планів продажу Mars,f36a2d6a875d048be92b,Rows,1
Operational_Planning,Темп на кінець періоду Mars,Анкета.pbix,Виконання планів продажу Mars,f36a2d6a875d048be92b,Values,1
ProductsExtended,Delisting,Анкета.pbix,Виконання планів продажу Mars,cf25dea0ee84b4800494,Values,1
ProductsExtended,Equipment,Анкета.pbix,Виконання планів продажу Mars,9bb2dde83589d57e0870,Values,1
ProductsExtended,Focus,Анкета.pbix,Виконання планів продажу Mars,b922f5bc79362471298e,Values,1
ProductsExtended,Focus,Анкета.pbix,Продажі в кг,524e79d0aad2c244a375,Rows,1
ProductsExtended,Focus,Анкета.pbix,Продажі в кг,'Focus SKU',Category,1
ProductsExtended,Focus,Анкета.pbix,Продажі в кг,'Mars_CHOCO',Category,1
ProductsExtended,Focus,Анкета.pbix,Продажі в кг,'Mars_GUM',Category,1
ProductsExtended,Focus,Анкета.pbix,Продажі в кг,'Mars_Pet Care',Category,1
ProductsExtended,Focus,Анкета.pbix,АКБ,524e79d0aad2c244a375,Rows,1
ProductsExtended,Focus,Анкета.pbix,АКБ,'Focus SKU',Category,1
ProductsExtended,Focus,Анкета.pbix,АКБ,'Mars_CHOCO',Category,1
ProductsExtended,Focus,Анкета.pbix,АКБ,'Mars_GUM',Category,1
ProductsExtended,Focus,Анкета.pbix,АКБ,'Mars_Pet Care',Category,1
ProductsExtended,New,Анкета.pbix,Виконання планів продажу Mars,24973557ee156057081d,Values,1
ProductsExtended,Present,Анкета.pbix,Виконання планів продажу Mars,4dbc38d24cab1e6a02cd,Values,1
ProductsExtended,Promotional,Анкета.pbix,Виконання планів продажу Mars,99823356b380db47b309,Values,1
