Table,Col/Measure,Report Name,Page Name,Selection Pane Name,QueryRefType,Data Element Count
,,Виконавчий план Теорія.pbix,Mars,"'Продажі за поточний рік, грн з ПДВ'",Filter,1
,,Виконавчий план Теорія.pbix,Виконання планів продажу Mars,4dbc38d24cab1e6a02cd,Filter613618947beab10ef089,1
[Role,Columns],Виконавчий план Теорія.pbix,Продажі по типах складів,'ГРН',Rows,2
[Role,Columns],Виконавчий план Теорія.pbix,Продажі по типах складів,'ГРН',Values,2
[Role,Columns],Виконавчий план Теорія.pbix,TOП Клієнтів по ТА,0021eacc0d223e7470c9,Rows,2
[Role,Columns],Виконавчий план Теорія.pbix,TOП Клієнтів по ТА,0021eacc0d223e7470c9,Values,2
[Role,Columns],Виконавчий план Теорія.pbix,TOП Клієнтів по ТА,bece3aa81fff63dfcf4b,Rows,2
[Role,Columns],Виконавчий план Теорія.pbix,TOП Клієнтів по ТА,bece3aa81fff63dfcf4b,Values,2
[Role,Columns],Виконавчий план Теорія.pbix,TOП SKU по ТА,0021eacc0d223e7470c9,Rows,2
[Role,Columns],Виконавчий план Теорія.pbix,TOП SKU по ТА,0021eacc0d223e7470c9,Values,2
[Role,Columns],Виконавчий план Теорія.pbix,TOП SKU по ТА,bece3aa81fff63dfcf4b,Rows,2
[Role,Columns],Виконавчий план Теорія.pbix,TOП SKU по ТА,bece3aa81fff63dfcf4b,Values,2
Contractors,Name,Виконавчий план Теорія.pbix,TOП Клієнтів по ТА,0021eacc0d223e7470c9,Rows,1
Contractors,Name,Виконавчий план Теорія.pbix,TOП Клієнтів по ТА,32f1336495eeee9381cd,Filter,1
Contractors,Name,Виконавчий план Теорія.pbix,TOП Клієнтів по ТА,32f1336495eeee9381cd,Values,1
Contractors,Name,Виконавчий план Теорія.pbix,TOП Клієнтів по ТА,bece3aa81fff63dfcf4b,Rows,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),021bcd64b4f89337aa8f,Filter,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),021bcd64b4f89337aa8f,Values,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),'Контрагенти (по спаданню суми продаж (тис. грн))',Category,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),'Контрагенти (по спаданню суми продаж (тис. грн))',Series,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),'Контрагенти (по спаданню суми продаж (тис. грн))',Y,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн без пдв),323affd3286d933c16f9,Filter,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн без пдв),323affd3286d933c16f9,Values,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн без пдв),'Контрагенти (по спаданню суми продаж (тис. грн))',Category,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн без пдв),'Контрагенти (по спаданню суми продаж (тис. грн))',Series,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(кг),66fc16aa178b86d2c360,Filter,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(кг),66fc16aa178b86d2c360,Values,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(кг),'Контрагенти (по спаданню суми продаж (тис. грн))',Category,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(кг),'Контрагенти (по спаданню суми продаж (тис. грн))',Series,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),c45093c31cc985175b3b,Filter,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),c45093c31cc985175b3b,Values,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),'Контрагенти (по спаданню суми продаж (тис. грн))',Category,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),'Контрагенти (по спаданню суми продаж (тис. грн))',Series,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),'Контрагенти (по спаданню суми продаж (тис. грн))',Y,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),15905addde5b34415a15,Filter,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),15905addde5b34415a15,Values,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),'Контрагенти (по спаданню суми продаж (тис. грн))',Category,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),'Контрагенти (по спаданню суми продаж (тис. грн))',Series,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),5318055b36371a35d950,Filter,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),5318055b36371a35d950,Values,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),'Контрагенти (по спаданню суми продаж (тис. грн))',Category,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),'Контрагенти (по спаданню суми продаж (тис. грн))',Series,1
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія деталізац(період),'',Values,2
Contractors,Name,Виконавчий план Теорія.pbix,S-OUT історія деталізац(період),'Клієнти (по спаданню суми продаж(тис.грн))',Category,1
Contractors,Name,Виконавчий план Теорія.pbix,Надані знижки (історія),'',Values,2
Contractors,Name,Виконавчий план Теорія.pbix,Надані знижки (історія),'Клієнти (по спаданню суми продаж(тис.грн))',Category,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),38e56aab686323cfb701,Values,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),'Контрагенти (по спаданню суми продаж (тис. грн))',Category,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),'Контрагенти (по спаданню суми продаж (тис. грн))',Series,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),'Контрагенти (по спаданню суми продаж (тис. грн))',Y,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),'Мережа збуту(по спаданню суми продаж (тис. грн))',Category,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),'Мережа збуту(по спаданню суми продаж (тис. грн))',Series,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),'Мережа збуту(по спаданню суми продаж (тис. грн))',Y,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн без пдв),29b998f16ea15e86127b,Values,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн без пдв),'Контрагенти (по спаданню суми продаж (тис. грн))',Category,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн без пдв),'Контрагенти (по спаданню суми продаж (тис. грн))',Series,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн без пдв),'Мережа збуту(по спаданню суми продаж (тис. грн))',Category,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн без пдв),'Мережа збуту(по спаданню суми продаж (тис. грн))',Series,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(кг),55e45ab49356a7ab39c9,Values,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(кг),'Контрагенти (по спаданню суми продаж (тис. грн))',Category,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(кг),'Контрагенти (по спаданню суми продаж (тис. грн))',Series,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(кг),'Мережа збуту(по спаданню суми продаж (тис. грн))',Category,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(кг),'Мережа збуту(по спаданню суми продаж (тис. грн))',Series,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),13d4f2c2509dbb757e36,Values,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),'Контрагенти (по спаданню суми продаж (тис. грн))',Category,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),'Контрагенти (по спаданню суми продаж (тис. грн))',Series,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),'Контрагенти (по спаданню суми продаж (тис. грн))',Y,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),'Мережа збуту(по спаданню суми продаж (тис. грн))',Category,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),'Мережа збуту(по спаданню суми продаж (тис. грн))',Series,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),'Мережа збуту(по спаданню суми продаж (тис. грн))',Y,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),770cf7af1c7fed765f43,Values,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),'Контрагенти (по спаданню суми продаж (тис. грн))',Category,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),'Контрагенти (по спаданню суми продаж (тис. грн))',Series,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),'Мережа збуту(по спаданню суми продаж (тис. грн))',Category,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),'Мережа збуту(по спаданню суми продаж (тис. грн))',Series,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),5dfd869c057d38bc41f9,Values,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),'Контрагенти (по спаданню суми продаж (тис. грн))',Category,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),'Контрагенти (по спаданню суми продаж (тис. грн))',Series,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),'Мережа збуту(по спаданню суми продаж (тис. грн))',Category,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),'Мережа збуту(по спаданню суми продаж (тис. грн))',Series,1
Contractors,Parent,Виконавчий план Теорія.pbix,S-OUT історія деталізац(період),'',Values,1
Contractors,Parent,Виконавчий план Теорія.pbix,Надані знижки (історія),'',Values,1
Contractors,Вид напрямку продаж,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),50b65b8fff2f76a0dbcc,Values,1
Contractors,Вид напрямку продаж,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн без пдв),15132efe22622bff9f51,Values,1
Contractors,Вид напрямку продаж,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(кг),0f59c8682bd0dbd7abe3,Values,1
Contractors,Вид напрямку продаж,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),163f2405cd3d2a18ba42,Values,1
Contractors,Вид напрямку продаж,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),7ac6daf13c5ee0b618b4,Values,1
Contractors,Вид напрямку продаж,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),defab5d3459fc285228d,Values,1
DeliveryAddresses,adCanal,Виконавчий план Теорія.pbix,S-OUT історія деталізац(період),'',Values,1
DeliveryAddresses,adCanal,Виконавчий план Теорія.pbix,Надані знижки (історія),'',Values,1
DeliveryAddresses,Name,Виконавчий план Теорія.pbix,TOП Клієнтів по ТА,0021eacc0d223e7470c9,Rows,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,Mars,"'Продажі за поточний рік, грн з ПДВ'",Filter1,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,Виконання планів продажу Mars,617daf469a9ed9a8b76f,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,Продажі в кг,617daf469a9ed9a8b76f,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,АКБ,617daf469a9ed9a8b76f,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,Залишки ВЕН,617daf469a9ed9a8b76f,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,Продажі по типах складів,617daf469a9ed9a8b76f,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,TOП Клієнтів по ТА,617daf469a9ed9a8b76f,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,TOП SKU по ТА,617daf469a9ed9a8b76f,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),8e8189924fa2fc3e39b5,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),ffedb39cf196453bed2b,Values,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн без пдв),0c72115ca7df1766e5fa,Values,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн без пдв),ab68ab66c360dcf5c421,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(кг),11f4880f75dfa8801796,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(кг),5743921c3746f57f03c3,Values,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),58f44846a3143a5c67e0,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),7a1386822cef59c2c579,Values,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),7d09ab5b2281a9356a30,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),db860ed6aef5811f82ef,Values,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),d5f4ced87c1bb86193ea,Values,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),ed22159767a8e89bef7b,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,S-OUT історія деталізац(період),aa03a52214fec42f4130,Filter97e12f5d88399a106a20,1
DimDates,DateNormal,Виконавчий план Теорія.pbix,Надані знижки (історія),b991eab08edcd54f63ca,Filter97e12f5d88399a106a20,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,Виконання планів продажу Mars,10119f8d600dddda5c4e,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,Продажі в кг,10119f8d600dddda5c4e,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,АКБ,10119f8d600dddda5c4e,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,Залишки ВЕН,10119f8d600dddda5c4e,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,Продажі по типах складів,7e5fa9d0d8b4110a9041,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,TOП Клієнтів по ТА,10119f8d600dddda5c4e,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,TOП SKU по ТА,10119f8d600dddda5c4e,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),ca37c6de012b33d33906,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн без пдв),78bd6482d9ddd1d12eee,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(кг),bbc2025c7a815c41ea3b,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),2f5ef4a749cf7c6f64d1,Values,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),3493266fbeccab55a437,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),5c95b62111d8916907a0,Rows,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн),fc5175553f1ed12ea2a0,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),0cdd5268b4fa9c471261,Rows,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),2dd0917e6ece9da2a571,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),72943addd708525fd41b,Values,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (період)(грн без пдв),b4d00874f219494bd2a5,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),5e6e4ba3cc722251f91d,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),6ad6048c70f2ea5e23a6,Values,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),88104deaf9818c02958e,Rows,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія (період)(кг),bebdc1df6c79e56fd675,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,S-OUT історія деталізац(період),b9732013a3c8ae563bf6,Category,1
DimDates,MarsPeriod,Виконавчий план Теорія.pbix,Надані знижки (історія),067f5a31ed834af57ae7,Category,1
DimDates,MarsPeriodYear,Виконавчий план Теорія.pbix,Виконання планів продажу Mars,617daf469a9ed9a8b76f,Category,1
DimDates,MarsPeriodYear,Виконавчий план Теорія.pbix,Продажі в кг,617daf469a9ed9a8b76f,Category,1
DimDates,MarsPeriodYear,Виконавчий план Теорія.pbix,АКБ,617daf469a9ed9a8b76f,Category,1
DimDates,MarsPeriodYear,Виконавчий план Теорія.pbix,Залишки ВЕН,617daf469a9ed9a8b76f,Category,1
DimDates,MarsPeriodYear,Виконавчий план Теорія.pbix,Продажі по типах складів,617daf469a9ed9a8b76f,Category,1
DimDates,MarsPeriodYear,Виконавчий план Теорія.pbix,TOП Клієнтів по ТА,617daf469a9ed9a8b76f,Category,1
DimDates,MarsPeriodYear,Виконавчий план Теорія.pbix,TOП SKU по ТА,617daf469a9ed9a8b76f,Category,1
DimDates,MarsPeriodYear,Виконавчий план Теорія.pbix,S-OUT історія (місяць)(грн),8e8189924fa2fc3e39b5,Category,1
