Table,Col/Measure,Report Name,Page Name,Selection Pane Name,QueryRefType,Data Element Count
Territories,Name_Region,АКБ.pbix,АКБ історія,4ebf94b3eb5b98c01513,Filter,1
Territories,Name_Region,АКБ.pbix,акб по регіонах і ТА,4ebf94b3eb5b98c01513,Filter,1
ОпераційнийПлан,Сума продаж,АКБ.pbix,акб по регіонах і ТА,'Покриття АТТ по торгових представниках',Category,1
ОпераційнийПлан,Сума продаж,АКБ.pbix,акб по регіонах і ТА,'Покриття АТТ по торгових представниках',Series,1
ОпераційнийПлан,Сума продаж,АКБ.pbix,акб по регіонах і ТА,'Покриття АТТ по торгових представниках',Tooltips,1
ОпераційнийПлан,Сума продаж,АКБ.pbix,акб по регіонах і ТА,'Покриття АТТ по торгових представниках',Y,1
тис, грн з ПДВ,АКБ.pbix,акб по регіонах і ТА,'Покриття АТТ по торгових представниках',Category,1
тис, грн з ПДВ,АКБ.pbix,акб по регіонах і ТА,'Покриття АТТ по торгових представниках',Series,1
тис, грн з ПДВ,АКБ.pbix,акб по регіонах і ТА,'Покриття АТТ по торгових представниках',Tooltips,1
тис, грн з ПДВ,АКБ.pbix,акб по регіонах і ТА,'Покриття АТТ по торгових представниках',Y,1
