Table,Col/Measure,Report Name,Page Name,Selection Pane Name,QueryRefType,Data Element Count
,,Залишки + закупки аналітика_Food.pbix,Залишки в періодііапгріпді,'Обертовість залишків по контрактах і номенклатурі',Filter,7
,,Залишки + закупки аналітика_Food.pbix,Залишки в періодііапгріпді,'Обертовість залишків по складах',Filter,4
,,Залишки + закупки аналітика_Food.pbix,"Повтор розділу ""залишки по складах і номенклатурі""",'Обертовість залишків по контрактах і номенклатурі',Filter,7
,,Залишки + закупки аналітика_Food.pbix,"Повтор розділу ""залишки по складах і номенклатурі""",'Обертовість залишків по складах',Filter,4
,,Залишки + закупки аналітика_Food.pbix,Залишки в періоді,'Залишки контракт (помісячно)',Filter1a4cb609aca908a902eb,1
,,Залишки + закупки аналітика_Food.pbix,Залишки в періоді,'Залишки контракт (помісячно)',Filter1c5ded9007c06e90e2b9,1
,,Залишки + закупки аналітика_Food.pbix,Залишки в періоді,'Залишки контракт (помісячно)',Filter1ce5fffd72566c9adad9,1
,,Залишки + закупки аналітика_Food.pbix,Залишки в періоді,'Залишки контракт (помісячно)',Filter58952eee975081546d67,1
,,Залишки + закупки аналітика_Food.pbix,Залишки в періоді,'Залишки регіон (помісячно)',Filter34451695d5e45b0ed020,1
,,Залишки + закупки аналітика_Food.pbix,Залишки в періоді,'Залишки регіон (помісячно)',Filter365834e59d0bb6c22b43,1
,,Залишки + закупки аналітика_Food.pbix,Залишки в періоді,'Залишки регіон (помісячно)',Filter38ebacdf62c6d632b042,1
,,Залишки + закупки аналітика_Food.pbix,Залишки в періоді,'Залишки регіон (помісячно)',Filter7dfab3560604c7385280,1
,,Залишки + закупки аналітика_Food.pbix,Залишки по контрактах,'Залишки на поч. місяця',Filter707fd4ebea3081c89ee5,1
,,Залишки + закупки аналітика_Food.pbix,Залишки по контрактах,'Залишки на поч. місяця',Filterd42fc4c963d3ba39e077,1
,,Залишки + закупки аналітика_Food.pbix,Аналіз закупок,'Закупки по Контрактах',Filter298c66048a55475349ad,1
,,Залишки + закупки аналітика_Food.pbix,Аналіз закупок,'Закупки по Контрактах',Filter2ccc6311bd305a3ee0cd,1
,,Залишки + закупки аналітика_Food.pbix,Аналіз закупок,'Закупки по Контрактах',Filtere69b9a430873176068be,1
,,Залишки + закупки аналітика_Food.pbix,Аналіз закупок,'Закупки по Регіонах',Filter298c66048a55475349ad,1
,,Залишки + закупки аналітика_Food.pbix,Аналіз закупок,'Закупки по Регіонах',Filter2ccc6311bd305a3ee0cd,1
,,Залишки + закупки аналітика_Food.pbix,Аналіз закупок,'Закупки по Регіонах',Filter63c260fdc8a864b0d639,1
,,Залишки + закупки аналітика_Food.pbix,Аналіз закупок,'Закупки помісячно',Filter298c66048a55475349ad,1
